Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR_macro,FPR_macro,Precision_macro,AUC_macro,PR-Curve_macro,Training Time (sec),Inference Time (sec)
squash-unstored,LGBMClassifier,2,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.5,0.388888889,0.305555556,0.333333333,0.635185185,0.412962963,0.0161319,0.0003812
squash-unstored,LGBMClassifier,3,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.8,0.833333333,0.066666667,1,1,1,0.0163529,0.0003786
squash-unstored,LGBMClassifier,4,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",1,1,0,1,1,1,0.0195407,0.0003921
squash-unstored,LGBMClassifier,5,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.6,0.5,0.333333333,0.3,0.666666667,0.618055556,0.0165077,0.0003738
squash-unstored,LGBMClassifier,6,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.8,0.75,0.166666667,0.875,1,1,0.0181933,0.0003792
squash-unstored,LGBMClassifier,7,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.6,0.5,0.333333333,0.3,0.833333333,0.847222222,0.0161565,0.0004749
squash-unstored,LGBMClassifier,8,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",0.8,0.75,0.166666667,0.875,0.833333333,0.847222222,0.0157509,0.0003722
squash-unstored,LGBMClassifier,9,"{'learning_rate': 0.2597236255198837, 'max_depth': 4, 'n_estimators': 96, 'reg_lambda': 8.326320323149597, 'subsample': 0.7273505261106861, 'num_leaves': 37}",1,1,0,1,1,1,0.0156771,0.0003671
squash-unstored,PaloBst,1,"{'learning_rate': 0.2890239190348377, 'max_depth': 4, 'n_estimators': 75, 'subsample': 0.7579160559651983, 'distribution': 'bernoulli'}",0.833333333,0.666666667,0.111111111,0.583333333,0.925925926,0.921296296,0.2997383,0.1701932
squash-unstored,PaloBst,10,"{'learning_rate': 0.2601370984335903, 'max_depth': 7, 'n_estimators': 34, 'subsample': 0.667198058828536, 'distribution': 'bernoulli'}",0.8,0.666666667,0.111111111,0.555555556,0.694444444,0.638888889,0.2047262,0.0739386
squash-unstored,PaloBst,2,"{'learning_rate': 0.2890239190348377, 'max_depth': 4, 'n_estimators': 75, 'subsample': 0.7579160559651983, 'distribution': 'bernoulli'}",0.666666667,0.555555556,0.194444444,0.444444444,0.962962963,0.967592593,0.2407962,0.3161167
squash-unstored,PaloBst,3,"{'learning_rate': 0.2890239190348377, 'max_depth': 4, 'n_estimators': 75, 'subsample': 0.7579160559651983, 'distribution': 'bernoulli'}",1,1,0,1,1,1,0.0967594,0.0029707
squash-unstored,PaloBst,4,"{'learning_rate': 0.5690234902435107, 'max_depth': 7, 'n_estimators': 59, 'subsample': 0.5015632061787922, 'distribution': 'bernoulli'}",0.8,0.833333333,0.111111111,0.833333333,0.75,0.820833333,0.1916799,0.0574259
squash-unstored,PaloBst,5,"{'learning_rate': 0.16159202315084978, 'max_depth': 2, 'n_estimators': 54, 'subsample': 0.8460552260356344, 'distribution': 'bernoulli'}",0.8,0.833333333,0.111111111,0.833333333,0.666666667,0.633333333,0.0670627,0.0385595
squash-unstored,PaloBst,6,"{'learning_rate': 0.5053961111832549, 'max_depth': 6, 'n_estimators': 38, 'subsample': 0.6440692051407406, 'distribution': 'bernoulli'}",0.8,0.75,0.166666667,0.875,1,1,0.0855551,0.0002646
squash-unstored,PaloBst,7,"{'learning_rate': 0.5537012945634476, 'max_depth': 5, 'n_estimators': 47, 'subsample': 0.5535549952290927, 'distribution': 'bernoulli'}",0.6,0.5,0.333333333,0.3,0.5,0.588194444,0.1535109,0.0003166
squash-unstored,PaloBst,8,"{'learning_rate': 0.17429575656773483, 'max_depth': 6, 'n_estimators': 70, 'subsample': 0.8516187585520084, 'distribution': 'bernoulli'}",0.8,0.75,0.166666667,0.875,1,1,0.1041285,0.183174
squash-unstored,PaloBst,9,"{'learning_rate': 0.10195429550389545, 'max_depth': 2, 'n_estimators': 49, 'subsample': 0.6886904527658887, 'distribution': 'bernoulli'}",0.8,0.666666667,0.111111111,0.555555556,0.944444444,0.930555556,0.1349543,0.1650096
squash-unstored,ProbabilisticRandomForest,1,"{'keep_proba': 0.08578083446885594, 'max_depth': 6, 'n_estimators_': 56}",0.666666667,0.555555556,0.194444444,0.444444444,0.925925926,0.921296296,0.2230364,0.0063607
squash-unstored,ProbabilisticRandomForest,10,"{'keep_proba': 0.07948422353750685, 'max_depth': 7, 'n_estimators_': 72}",0.8,0.666666667,0.111111111,0.555555556,1,1,0.2698872,0.0075757
squash-unstored,ProbabilisticRandomForest,2,"{'keep_proba': 0.05695655572081515, 'max_depth': 6, 'n_estimators_': 11}",0.5,0.555555556,0.261111111,0.388888889,0.865740741,0.862037037,0.0405674,0.0012857
squash-unstored,ProbabilisticRandomForest,3,"{'keep_proba': 0.08126843001428447, 'max_depth': 7, 'n_estimators_': 28}",1,1,0,1,1,1,0.1146511,0.003311
squash-unstored,ProbabilisticRandomForest,4,"{'keep_proba': 0.057141951370969654, 'max_depth': 5, 'n_estimators_': 32}",1,1,0,1,1,1,0.1209214,0.0037993
squash-unstored,ProbabilisticRandomForest,5,"{'keep_proba': 0.0735855041985589, 'max_depth': 4, 'n_estimators_': 21}",0.6,0.5,0.333333333,0.3,0.875,0.875,0.0623706,0.0025389
squash-unstored,ProbabilisticRandomForest,6,"{'keep_proba': 0.019322507726506285, 'max_depth': 6, 'n_estimators_': 26}",0.8,0.75,0.166666667,0.875,0.833333333,0.875,0.1013947,0.0028822
squash-unstored,ProbabilisticRandomForest,7,"{'keep_proba': 0.09399760402267439, 'max_depth': 7, 'n_estimators_': 22}",0.8,0.75,0.166666667,0.875,1,1,0.0878744,0.0025424
squash-unstored,ProbabilisticRandomForest,8,"{'keep_proba': 0.06842287334141069, 'max_depth': 7, 'n_estimators_': 34}",0.8,0.75,0.166666667,0.875,1,1,0.1436249,0.0038233
squash-unstored,ProbabilisticRandomForest,9,"{'keep_proba': 0.0032179406156753977, 'max_depth': 5, 'n_estimators_': 25}",1,1,0,1,1,1,0.0907399,0.0027797
statlog-australian-credit,DNDT,1,"{'cut_count': 5, 'cut_size': 1, 'epochs': 7, 'lr': 0.04164833841251649, 'temprature': 0.369213831254884, 'num_class': 2}",0.579710145,0.558510638,0.441489362,0.552155172,0.499032882,0.513495269,0.0900688,0.0017722
statlog-australian-credit,DNDT,10,"{'cut_count': 6, 'cut_size': 1, 'epochs': 45, 'lr': 0.03476501275583057, 'temprature': 0.23762934412237027, 'num_class': 2}",0.550724638,0.554347826,0.445652174,0.548319328,0.505198488,0.532553258,0.3846679,0.002243
statlog-australian-credit,DNDT,2,"{'cut_count': 7, 'cut_size': 1, 'epochs': 68, 'lr': 0.03815696855267354, 'temprature': 0.3940339035217159, 'num_class': 2}",0.507246377,0.481141199,0.518858801,0.483333333,0.5,0.513310528,0.9819753,0.002717
statlog-australian-credit,DNDT,3,"{'cut_count': 6, 'cut_size': 1, 'epochs': 45, 'lr': 0.019069957162793097, 'temprature': 0.2020328695139528, 'num_class': 2}",0.52173913,0.467601547,0.532398453,0.469545455,0.500483559,0.507441637,0.5452072,0.0022079
statlog-australian-credit,DNDT,4,"{'cut_count': 5, 'cut_size': 1, 'epochs': 16, 'lr': 0.03222386621863502, 'temprature': 0.4770698193925334, 'num_class': 2}",0.449275362,0.426499033,0.573500967,0.435810811,0.499516441,0.509475687,0.1042656,0.0017715
statlog-australian-credit,DNDT,5,"{'cut_count': 6, 'cut_size': 1, 'epochs': 69, 'lr': 0.049790932515518305, 'temprature': 0.21143614824223345, 'num_class': 2}",0.550724638,0.549323017,0.450676983,0.542929293,0.500967118,0.51318707,0.6232871,0.0022004
statlog-australian-credit,DNDT,6,"{'cut_count': 6, 'cut_size': 1, 'epochs': 26, 'lr': 0.004029072862051557, 'temprature': 0.06959723620696812, 'num_class': 2}",0.420289855,0.417311412,0.582688588,0.428030303,0.497582205,0.508022083,0.2415349,0.0021937
statlog-australian-credit,DNDT,7,"{'cut_count': 6, 'cut_size': 1, 'epochs': 64, 'lr': 0.04947049571461531, 'temprature': 0.469588774250293, 'num_class': 2}",0.594202899,0.62959381,0.37040619,0.613752122,0.501450677,0.526748003,0.6956393,0.002201
statlog-australian-credit,DNDT,8,"{'cut_count': 6, 'cut_size': 1, 'epochs': 45, 'lr': 0.03476501275583057, 'temprature': 0.23762934412237027, 'num_class': 2}",0.507246377,0.541586074,0.458413926,0.537068966,0.500967118,0.514643292,0.3933378,0.0021908
statlog-australian-credit,DNDT,9,"{'cut_count': 6, 'cut_size': 1, 'epochs': 58, 'lr': 0.020460499654932705, 'temprature': 0.3324373652037786, 'num_class': 2}",0.347826087,0.380434783,0.619565217,0.385,0.50047259,0.51021498,0.5040381,0.0022055
statlog-australian-credit,LGBMClassifier,1,"{'learning_rate': 0.5505118751441781, 'max_depth': 2, 'n_estimators': 54, 'reg_lambda': 1.2470065927231533, 'subsample': 0.7579160559651983, 'num_leaves': 37}",0.695652174,0.595261122,0.404738878,0.635302198,0.585106383,0.595380007,0.0114284,0.0005452
statlog-australian-credit,LGBMClassifier,10,"{'learning_rate': 0.11068864242401796, 'max_depth': 7, 'n_estimators': 193, 'reg_lambda': 8.751118984907047, 'subsample': 0.6988929346659627, 'num_leaves': 37}",0.608695652,0.510869565,0.489130435,0.514935065,0.539697543,0.54904858,0.0676754,0.000832
statlog-australian-credit,LGBMClassifier,2,"{'learning_rate': 0.5505118751441781, 'max_depth': 2, 'n_estimators': 54, 'reg_lambda': 1.2470065927231533, 'subsample': 0.7579160559651983, 'num_leaves': 37}",0.652173913,0.575435203,0.424564797,0.58496732,0.635396518,0.593888511,0.0096735,0.0004457
statlog-australian-credit,LGBMClassifier,3,"{'learning_rate': 0.5505118751441781, 'max_depth': 2, 'n_estimators': 54, 'reg_lambda': 1.2470065927231533, 'subsample': 0.7579160559651983, 'num_leaves': 37}",0.739130435,0.63926499,0.36073501,0.710526316,0.647001934,0.653595963,0.0096673,0.0004537
statlog-australian-credit,LGBMClassifier,4,"{'learning_rate': 0.13719424024253063, 'max_depth': 3, 'n_estimators': 97, 'reg_lambda': 0.5753495770472892, 'subsample': 0.7369710033467681, 'num_leaves': 37}",0.710144928,0.60589942,0.39410058,0.660087719,0.661508704,0.634996108,0.0229202,0.0007418
statlog-australian-credit,LGBMClassifier,5,"{'learning_rate': 0.33303178137479894, 'max_depth': 2, 'n_estimators': 61, 'reg_lambda': 9.836116424245082, 'subsample': 0.8231323542634215, 'num_leaves': 37}",0.637681159,0.516441006,0.483558994,0.526645768,0.585106383,0.595994204,0.0102341,0.0004484
statlog-australian-credit,LGBMClassifier,6,"{'learning_rate': 0.5802472600183853, 'max_depth': 2, 'n_estimators': 60, 'reg_lambda': 5.918702593826011, 'subsample': 0.5930360898308148, 'num_leaves': 37}",0.753623188,0.661992263,0.338007737,0.730082418,0.69729207,0.699747877,0.0104714,0.0004512
statlog-australian-credit,LGBMClassifier,7,"{'learning_rate': 0.537910323193088, 'max_depth': 6, 'n_estimators': 112, 'reg_lambda': 0.21790330198389185, 'subsample': 0.9715634418889857, 'num_leaves': 37}",0.594202899,0.508704062,0.491295938,0.509803922,0.53868472,0.556063098,0.0373092,0.0006215
statlog-australian-credit,LGBMClassifier,8,"{'learning_rate': 0.2576547809091288, 'max_depth': 5, 'n_estimators': 118, 'reg_lambda': 6.415870559696704, 'subsample': 0.6193886491718598, 'num_leaves': 37}",0.666666667,0.549806576,0.450193424,0.580721003,0.53868472,0.553545119,0.0442441,0.0006044
statlog-australian-credit,LGBMClassifier,9,"{'learning_rate': 0.10740447761079591, 'max_depth': 3, 'n_estimators': 95, 'reg_lambda': 5.067216873670324, 'subsample': 0.6183470169535182, 'num_leaves': 37}",0.608695652,0.489130435,0.510869565,0.480508475,0.540642722,0.518471232,0.0174954,0.000502
statlog-australian-credit,PaloBst,1,"{'learning_rate': 0.49418904088052606, 'max_depth': 7, 'n_estimators': 79, 'subsample': 0.5315348489021338, 'distribution': 'bernoulli'}",0.695652174,0.546905222,0.453094778,0.6515625,0.459381044,0.494451372,0.2298536,0.0978093
statlog-australian-credit,PaloBst,10,"{'learning_rate': 0.555522209292671, 'max_depth': 6, 'n_estimators': 69, 'subsample': 0.5377197697512457, 'distribution': 'bernoulli'}",0.695652174,0.554347826,0.445652174,0.721153846,0.660680529,0.634622765,0.1719219,0.0106265
statlog-australian-credit,PaloBst,2,"{'learning_rate': 0.584766846843261, 'max_depth': 7, 'n_estimators': 51, 'subsample': 0.5052487403192366, 'distribution': 'bernoulli'}",0.608695652,0.446808511,0.553191489,0.328125,0.570599613,0.539499188,0.1355568,0.0195983
statlog-australian-credit,PaloBst,3,"{'learning_rate': 0.4083234022163595, 'max_depth': 7, 'n_estimators': 70, 'subsample': 0.596309746167473, 'distribution': 'bernoulli'}",0.68115942,0.52417795,0.47582205,0.596153846,0.615087041,0.633615106,0.1719135,0.0791576
statlog-australian-credit,PaloBst,4,"{'learning_rate': 0.43957627653429987, 'max_depth': 7, 'n_estimators': 43, 'subsample': 0.5912678160751133, 'distribution': 'bernoulli'}",0.68115942,0.5,0.5,0.34057971,0.66827853,0.684861691,0.1176867,0.1506891
statlog-australian-credit,PaloBst,5,"{'learning_rate': 0.44104053864139703, 'max_depth': 5, 'n_estimators': 70, 'subsample': 0.521822738718712, 'distribution': 'bernoulli'}",0.666666667,0.513539652,0.486460348,0.54375,0.515473888,0.513367549,0.1361601,0.1578746
statlog-australian-credit,PaloBst,6,"{'learning_rate': 0.584766846843261, 'max_depth': 7, 'n_estimators': 51, 'subsample': 0.5052487403192366, 'distribution': 'bernoulli'}",0.710144928,0.545454545,0.454545455,0.850746269,0.737911025,0.715516151,0.1486664,0.0081731
statlog-australian-credit,PaloBst,7,"{'learning_rate': 0.4898456170056843, 'max_depth': 7, 'n_estimators': 70, 'subsample': 0.6412043110010605, 'distribution': 'bernoulli'}",0.637681159,0.492263056,0.507736944,0.48156682,0.542553191,0.522246767,0.1776406,0.0014536
statlog-australian-credit,PaloBst,8,"{'learning_rate': 0.5403945473210084, 'max_depth': 7, 'n_estimators': 70, 'subsample': 0.5164122553028339, 'distribution': 'bernoulli'}",0.666666667,0.501450677,0.498549323,0.507575758,0.588974855,0.589962237,0.1952739,0.0117862
statlog-australian-credit,PaloBst,9,"{'learning_rate': 0.5501495620979137, 'max_depth': 7, 'n_estimators': 72, 'subsample': 0.7928901714972505, 'distribution': 'bernoulli'}",0.666666667,0.510869565,0.489130435,0.585820896,0.551039698,0.562835479,0.1399211,0.0622342
statlog-australian-credit,ProbabilisticRandomForest,1,"{'keep_proba': 0.07776107350396036, 'max_depth': 6, 'n_estimators_': 56}",0.68115942,0.512088975,0.487911025,0.593283582,0.583172147,0.573318376,0.7560402,0.035322
statlog-australian-credit,ProbabilisticRandomForest,10,"{'keep_proba': 0.05538337546667599, 'max_depth': 7, 'n_estimators_': 40}",0.652173913,0.510869565,0.489130435,0.5359375,0.571833648,0.565795671,0.6975662,0.0281175
statlog-australian-credit,ProbabilisticRandomForest,2,"{'keep_proba': 0.06920937568737158, 'max_depth': 6, 'n_estimators_': 23}",0.623188406,0.493713733,0.506286267,0.488983051,0.562862669,0.530109574,0.321192,0.0142964
statlog-australian-credit,ProbabilisticRandomForest,3,"{'keep_proba': 0.02911570776394238, 'max_depth': 7, 'n_estimators_': 29}",0.724637681,0.604448743,0.395551257,0.7,0.666344294,0.687435828,0.5322883,0.0209075
statlog-australian-credit,ProbabilisticRandomForest,4,"{'keep_proba': 0.0999662436401343, 'max_depth': 6, 'n_estimators_': 11}",0.724637681,0.580270793,0.419729207,0.759375,0.693423598,0.674836764,0.1442296,0.0066365
statlog-australian-credit,ProbabilisticRandomForest,5,"{'keep_proba': 0.06436099015582845, 'max_depth': 7, 'n_estimators_': 34}",0.666666667,0.549806576,0.450193424,0.580721003,0.684719536,0.67238451,0.625914,0.0248018
statlog-australian-credit,ProbabilisticRandomForest,6,"{'keep_proba': 0.0015055943640525787, 'max_depth': 6, 'n_estimators_': 11}",0.739130435,0.602998066,0.397001934,0.781746032,0.665377176,0.659343611,0.1471522,0.0066121
statlog-australian-credit,ProbabilisticRandomForest,7,"{'keep_proba': 0.01451422858391195, 'max_depth': 7, 'n_estimators_': 23}",0.666666667,0.525628627,0.474371373,0.561059908,0.521276596,0.524557571,0.4187535,0.016737
statlog-australian-credit,ProbabilisticRandomForest,8,"{'keep_proba': 0.0870843471355327, 'max_depth': 6, 'n_estimators_': 11}",0.666666667,0.513539652,0.486460348,0.54375,0.621856867,0.583257967,0.1496548,0.0068038
statlog-australian-credit,ProbabilisticRandomForest,9,"{'keep_proba': 0.07205804545421098, 'max_depth': 6, 'n_estimators_': 11}",0.608695652,0.47826087,0.52173913,0.452868852,0.487712665,0.502967395,0.1605248,0.0070794
statlog-german-credit,DNDT,1,"{'cut_count': 4, 'cut_size': 1, 'epochs': 49, 'lr': 0.022605133806374827, 'temprature': 0.278786292083382, 'num_class': 2}",0.48,0.561904762,0.438095238,0.559742647,0.500238095,0.523165577,0.269694,0.0015149
statlog-german-credit,DNDT,10,"{'cut_count': 4, 'cut_size': 1, 'epochs': 48, 'lr': 0.011717618938017604, 'temprature': 0.2864670256086115, 'num_class': 2}",0.55,0.535714286,0.464285714,0.53030303,0.5,0.519200272,0.2659074,0.0014361
statlog-german-credit,DNDT,2,"{'cut_count': 4, 'cut_size': 1, 'epochs': 42, 'lr': 0.04908453320002057, 'temprature': 0.768784907848244, 'num_class': 2}",0.68,0.714285714,0.285714286,0.68,0.500238095,0.506386691,0.3752482,0.0014536
statlog-german-credit,DNDT,3,"{'cut_count': 4, 'cut_size': 1, 'epochs': 33, 'lr': 0.012998648386525006, 'temprature': 0.13184878106404657, 'num_class': 2}",0.44,0.447619048,0.552380952,0.455716586,0.500714286,0.516411133,0.1921059,0.0014672
statlog-german-credit,DNDT,4,"{'cut_count': 4, 'cut_size': 1, 'epochs': 52, 'lr': 0.049103352430176085, 'temprature': 0.12473277072623662, 'num_class': 2}",0.61,0.569047619,0.430952381,0.562205062,0.50047619,0.508184254,0.2900447,0.0016282
statlog-german-credit,DNDT,5,"{'cut_count': 4, 'cut_size': 1, 'epochs': 39, 'lr': 0.006322562897688535, 'temprature': 0.4175073684250134, 'num_class': 2}",0.6,0.59047619,0.40952381,0.57711039,0.50547619,0.525000299,0.2186726,0.0014674
statlog-german-credit,DNDT,6,"{'cut_count': 4, 'cut_size': 1, 'epochs': 60, 'lr': 0.02881870507937167, 'temprature': 0.21152171377814716, 'num_class': 2}",0.56,0.580952381,0.419047619,0.568108974,0.499761905,0.50516686,0.3303939,0.0014408
statlog-german-credit,DNDT,7,"{'cut_count': 4, 'cut_size': 1, 'epochs': 62, 'lr': 0.039205362677261074, 'temprature': 0.47138179290206716, 'num_class': 2}",0.63,0.621428571,0.378571429,0.604039168,0.499285714,0.517085203,0.3608761,0.0014381
statlog-german-credit,DNDT,8,"{'cut_count': 4, 'cut_size': 1, 'epochs': 54, 'lr': 0.01686798399044183, 'temprature': 0.678192761574982, 'num_class': 2}",0.48,0.533333333,0.466666667,0.529711375,0.49952381,0.534033094,0.440073,0.0014413
statlog-german-credit,DNDT,9,"{'cut_count': 4, 'cut_size': 1, 'epochs': 67, 'lr': 0.022759736792962726, 'temprature': 0.13607725877174154, 'num_class': 2}",0.55,0.564285714,0.435714286,0.554021609,0.5,0.50922199,0.5087352,0.0014368
statlog-german-credit,LGBMClassifier,1,"{'learning_rate': 0.5394965470511766, 'max_depth': 3, 'n_estimators': 48, 'reg_lambda': 7.888464610613634, 'subsample': 0.851086741218887, 'num_leaves': 37}",0.77,0.702380952,0.297619048,0.726666667,0.805714286,0.798091229,0.016274,0.0006809
statlog-german-credit,LGBMClassifier,10,"{'learning_rate': 0.2542430316445221, 'max_depth': 7, 'n_estimators': 126, 'reg_lambda': 3.072581638887394, 'subsample': 0.9407392088164706, 'num_leaves': 37}",0.83,0.754761905,0.245238095,0.822483424,0.765714286,0.762695517,0.0492865,0.000859
statlog-german-credit,LGBMClassifier,2,"{'learning_rate': 0.4521416544929857, 'max_depth': 4, 'n_estimators': 60, 'reg_lambda': 6.946896343853821, 'subsample': 0.6440692051407406, 'num_leaves': 37}",0.71,0.621428571,0.378571429,0.643986448,0.715238095,0.694574016,0.0680892,0.0006632
statlog-german-credit,LGBMClassifier,3,"{'learning_rate': 0.11068864242401796, 'max_depth': 7, 'n_estimators': 193, 'reg_lambda': 8.751118984907047, 'subsample': 0.6988929346659627, 'num_leaves': 37}",0.76,0.704761905,0.295238095,0.713293651,0.831428571,0.786779712,0.0745415,0.0011651
statlog-german-credit,LGBMClassifier,4,"{'learning_rate': 0.14828500783240436, 'max_depth': 5, 'n_estimators': 55, 'reg_lambda': 1.7187156139656068, 'subsample': 0.9061979941786815, 'num_leaves': 37}",0.73,0.635714286,0.364285714,0.671790235,0.753333333,0.748078521,0.0200965,0.0005573
statlog-german-credit,LGBMClassifier,5,"{'learning_rate': 0.4778045441592931, 'max_depth': 4, 'n_estimators': 49, 'reg_lambda': 9.076462748708657, 'subsample': 0.7480896007991813, 'num_leaves': 37}",0.81,0.75,0.25,0.78,0.785714286,0.774463366,0.0149998,0.0005308
statlog-german-credit,LGBMClassifier,6,"{'learning_rate': 0.5188282185302633, 'max_depth': 6, 'n_estimators': 49, 'reg_lambda': 9.200092264373161, 'subsample': 0.7717015338451563, 'num_leaves': 37}",0.75,0.64047619,0.35952381,0.70907158,0.789047619,0.762852674,0.0199212,0.0005426
statlog-german-credit,LGBMClassifier,7,"{'learning_rate': 0.2542430316445221, 'max_depth': 7, 'n_estimators': 126, 'reg_lambda': 3.072581638887394, 'subsample': 0.9407392088164706, 'num_leaves': 37}",0.72,0.638095238,0.361904762,0.658991228,0.73047619,0.687439559,0.050698,0.000792
statlog-german-credit,LGBMClassifier,8,"{'learning_rate': 0.570577641092792, 'max_depth': 3, 'n_estimators': 51, 'reg_lambda': 7.27725743177325, 'subsample': 0.7050519794266569, 'num_leaves': 37}",0.82,0.776190476,0.223809524,0.787698413,0.86047619,0.832205986,0.0226898,0.000564
statlog-german-credit,LGBMClassifier,9,"{'learning_rate': 0.1719331806656511, 'max_depth': 7, 'n_estimators': 135, 'reg_lambda': 7.4820641382003155, 'subsample': 0.6179928690926929, 'num_leaves': 37}",0.78,0.719047619,0.280952381,0.739085239,0.806666667,0.771471513,0.061246,0.0009182
statlog-german-credit,PaloBst,1,"{'learning_rate': 0.45444281005976883, 'max_depth': 6, 'n_estimators': 62, 'subsample': 0.6243968452003856, 'distribution': 'bernoulli'}",0.75,0.65,0.35,0.704678363,0.802857143,0.752303913,0.1650583,0.0044858
statlog-german-credit,PaloBst,10,"{'learning_rate': 0.5980135562983219, 'max_depth': 6, 'n_estimators': 70, 'subsample': 0.5314380799853567, 'distribution': 'bernoulli'}",0.73,0.626190476,0.373809524,0.672189734,0.781428571,0.7589409,0.1662677,0.0108535
statlog-german-credit,PaloBst,2,"{'learning_rate': 0.5844635180088106, 'max_depth': 6, 'n_estimators': 77, 'subsample': 0.5032322028760637, 'distribution': 'bernoulli'}",0.71,0.592857143,0.407142857,0.638199858,0.732142857,0.6866086,0.1761304,0.1442026
statlog-german-credit,PaloBst,3,"{'learning_rate': 0.584766846843261, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.5210990090903972, 'distribution': 'bernoulli'}",0.73,0.645238095,0.354761905,0.672219085,0.789047619,0.731469187,0.2030351,0.1366025
statlog-german-credit,PaloBst,4,"{'learning_rate': 0.5574714463733823, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6635774369645674, 'distribution': 'bernoulli'}",0.78,0.671428571,0.328571429,0.767857143,0.77,0.759044676,0.1464697,0.0061199
statlog-german-credit,PaloBst,5,"{'learning_rate': 0.5899061694290244, 'max_depth': 6, 'n_estimators': 77, 'subsample': 0.5792304284552081, 'distribution': 'bernoulli'}",0.74,0.652380952,0.347619048,0.686480186,0.791904762,0.773005366,0.1894841,0.0015467
statlog-german-credit,PaloBst,6,"{'learning_rate': 0.5910332585440876, 'max_depth': 6, 'n_estimators': 57, 'subsample': 0.5930360898308148, 'distribution': 'bernoulli'}",0.75,0.611904762,0.388095238,0.740040858,0.852619048,0.803467414,0.1488023,0.019695
statlog-german-credit,PaloBst,7,"{'learning_rate': 0.584766846843261, 'max_depth': 7, 'n_estimators': 77, 'subsample': 0.5283352910692287, 'distribution': 'bernoulli'}",0.73,0.626190476,0.373809524,0.672189734,0.651190476,0.607061259,0.1972749,0.0042442
statlog-german-credit,PaloBst,8,"{'learning_rate': 0.5771551128285596, 'max_depth': 6, 'n_estimators': 53, 'subsample': 0.5001330097288553, 'distribution': 'bernoulli'}",0.78,0.671428571,0.328571429,0.767857143,0.807619048,0.77280892,0.1323967,0.0198903
statlog-german-credit,PaloBst,9,"{'learning_rate': 0.4554566667221209, 'max_depth': 7, 'n_estimators': 69, 'subsample': 0.6551373363970566, 'distribution': 'bernoulli'}",0.78,0.719047619,0.280952381,0.739085239,0.819285714,0.783996697,0.1954629,0.0058936
statlog-german-credit,ProbabilisticRandomForest,1,"{'keep_proba': 0.09399760402267439, 'max_depth': 7, 'n_estimators_': 22}",0.77,0.645238095,0.354761905,0.769672856,0.822857143,0.80149451,0.5679949,0.0211481
statlog-german-credit,ProbabilisticRandomForest,10,"{'keep_proba': 0.04616375938286496, 'max_depth': 7, 'n_estimators_': 13}",0.76,0.657142857,0.342857143,0.723577236,0.801904762,0.785904446,0.3532013,0.0129502
statlog-german-credit,ProbabilisticRandomForest,2,"{'keep_proba': 0.040250513677603156, 'max_depth': 7, 'n_estimators_': 33}",0.7,0.557142857,0.442857143,0.613636364,0.734761905,0.69798561,0.874704,0.0316532
statlog-german-credit,ProbabilisticRandomForest,3,"{'keep_proba': 0.08126843001428447, 'max_depth': 7, 'n_estimators_': 28}",0.75,0.621428571,0.378571429,0.725464191,0.806666667,0.753698748,0.7122758,0.0265904
statlog-german-credit,ProbabilisticRandomForest,4,"{'keep_proba': 0.08126843001428447, 'max_depth': 7, 'n_estimators_': 28}",0.73,0.607142857,0.392857143,0.676470588,0.757619048,0.752293696,0.7364644,0.0270518
statlog-german-credit,ProbabilisticRandomForest,5,"{'keep_proba': 0.023691948210904965, 'max_depth': 7, 'n_estimators_': 25}",0.76,0.628571429,0.371428571,0.755681818,0.813809524,0.770187439,0.6444623,0.0241507
statlog-german-credit,ProbabilisticRandomForest,6,"{'keep_proba': 0.038342877803246286, 'max_depth': 7, 'n_estimators_': 64}",0.77,0.626190476,0.373809524,0.823565324,0.853809524,0.829708907,1.6898351,0.071319
statlog-german-credit,ProbabilisticRandomForest,7,"{'keep_proba': 0.09966470984551842, 'max_depth': 7, 'n_estimators_': 34}",0.71,0.564285714,0.435714286,0.637895812,0.727142857,0.660669361,0.88909,0.0324186
